Autor	Dimensión	Fecha	Número de catálogo	Procedencia	Serie	Soporte	Tipo de obra	Técnica	Título	URL	Lugar de producción
Quellinus, Erasmus	Alto: 99 cm.;Ancho: 98 cm.	1636 - 1638	P001633	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza escusada detrás de la Alcova, 1794, nº100; Castillo de Viñuelas, Madrid, Segunda pieza, 1794, s.n.; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Depósito Grande Escuela Flamenca Depósito Entresuelo, 1834 s.n.)	Torre de la Parada	Lienzo	Pintura	Óleo	La persecución de las Harpías (las Harpias perseguidas por Gethes y Calays)	https://www.museodelprado.es/coleccion/obra-de-arte/la-persecucion-de-las-harpias-las-harpias/05d9d174-c570-4172-aee9-d6b60431e12a	
Quellinus, Erasmus	Alto: 98 cm.;Ancho: 98 cm.	1636 - 1638	P001632	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza septima, quarto de la Reina, 1747, nº87; Palacio Nuevo, Madrid, Paso de tribuna y trascuartos, 1772, nº 1030; Palacio Nuevo, Pinturas descolgadas, 1794, nº 800; Palacio Nuevo, Habitación del infante don Carlos-sexta pieza, 1814-1818, s.n.; Museo Real de Pinturas a la muerte de Fernando VII, Madrid,Depósito Grande Escuela Flamenca Depósito de Entresuelo, 1834, nº1030)	Torre de la Parada	Lienzo	Pintura	Óleo	Cupido navegando sobre un delfín	https://www.museodelprado.es/coleccion/obra-de-arte/cupido-navegando-sobre-un-delfin/a210173e-594d-4a30-808b-74a0e762fb8d	
Jordaens, Jacob	Alto: 181 cm.;Ancho: 288 cm.	1636 - 1638	P001634	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza octava, 1701, s.n.; Torre de la Parada, Pieza segunda, 1747, nº 29; Palacio Nuevo, Madrid, paso de tribuna y trascuartos, 1772, nº 993; Palacio Nuevo, antecámara, 1794, nº 993; Palacio Nuevo, antecámara, 1814-1818, nº 993; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salon 2º Escuela Flamenca, 1834, nº 318).	Torre de la Parada	Lienzo	Pintura	Óleo	Las bodas de Tetis y Peleo	https://www.museodelprado.es/coleccion/obra-de-arte/las-bodas-de-tetis-y-peleo/1e6c1c65-360e-43fb-beb5-fe1f655c6af0	
Rubens, Pedro Pablo (y taller)	Alto: 195,5 cm.;Ancho: 266 cm.	1636 - 1638	P001660	Colección Real (Torre de la Parada, El Pardo-Madrid, Quarto Bajo. Pieza Segunda, 1701, s.n.; Torre de la Parada, Quarto vajo. Pieza segunda, 1747, nº110; Palacio Nuevo, Madrid, Cuarto del infante don Javier, 1772, nº 1002; Palacio Nuevo, Antecámara de las señoras infantas-pieza encarnada a la derecha, 1794, s.n.; Palacio Nuevo, Dormitorio de príncipes-pieza primera, 1814-1818, s.n; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº341)	Torre de la Parada	Lienzo	Pintura	Óleo	Banquete de Tereo	https://www.museodelprado.es/coleccion/obra-de-arte/banquete-de-tereo/3944cfa1-9e36-4005-908c-7409c916141a	
Rubens, Pedro Pablo (y taller)	Alto: 196,5 cm.;Ancho: 247,5 cm.	1636 - 1638	P001667	Colección Real (Torre de la Parada, El Pardo-Madrid Cuarto bajo, pieza segunda, 1701, s.n.; Torre de la Parada, Quarto bajo pieza segunda, 1747, nº 109; Palacio del Buen Retiro, Madrid, Sala de conversación, 1772, nº 1001; Palacio Nuevo, Madrid, Antecámara de las señoras infantas, 1794, nº 1001; Pinturas que posee la Real Academia de Bellas Artes de San Fernando, Madrid, 1796-1805, nº59; Real Academia de Bellas Artes de San Fernando, Sala Reservada,1827, nº 59; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº56)	Torre de la Parada	Lienzo	Pintura	Óleo	Orfeo y Eurídice	https://www.museodelprado.es/coleccion/obra-de-arte/orfeo-y-euridice/07c9d839-8284-44bd-9c37-79585a88770f	
Rubens, Pedro Pablo	Alto: 181 cm.;Ancho: 244 cm.	1636 - 1638	P001668	Colección Real (Torre de la Parada, El Pardo-Madrid, Quarta pieza, 1701, s.n.; Torre de la Parada, Pieza sexta, 1747, nº 83; Palacio Nuevo, Madrid, Paso de tribuna y trascuartos, 1772, nº 991; Palacio Nuevo, Antecámara, 1794, nº 991; Palacio Nuevo, Antecámara, 1814-1818, nº 991; Museo Real de pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº54)	Torre de la Parada	Lienzo	Pintura	Óleo	El nacimiento de la Vía Láctea	https://www.museodelprado.es/coleccion/obra-de-arte/el-nacimiento-de-la-via-lactea/c7369ad2-f0ae-4d5d-bb23-21f51bd3283c	
Rubens, Pedro Pablo (y taller)	Alto: 180 cm.;Ancho: 298 cm.	1636 - 1638	P001673	Colección Real (Torre de la Parada, El Pardo-Madrid, 1701, Tercera pieza, s.n.; Torre de la Parada, Pieza septima, quarto de la Reina, 1747, nº 91; Palacio Nuevo, Madrid, Cuarto del infante don Javier, 1772, nº 995; Palacio Nuevo, Antecámara, 1794, nº 95; Palacio Nuevo, Antecámara, 1814-1818, nº 95; Real Museo de Pinturas a la muerte de Fernando VII, Madrid, 1834, Salón 2º Escuela Flamenca, nº 371)	Torre de la Parada	Lienzo	Pintura	Óleo	Mercurio y Argos	https://www.museodelprado.es/coleccion/obra-de-arte/mercurio-y-argos/b0edf098-9052-4442-92b0-2d4e095a6cef	
Rubens, Pedro Pablo (Taller de)	Alto: 182,3 cm.;Ancho: 100,5 cm.	1636 - 1638	P001674	Colección Real (Torre de la Parada, El Pardo-Madrid, Quarto bajo pieza quarta, 1701, s.n.; Torre de la Parada, Pieza primera, 1747, nº19; Pinturas que posee la Real Academia de Bellas Artes de San Fernando, Madrid, 1796-1805, nº68; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº73)	Torre de la Parada	Lienzo	Pintura	Óleo	La Fortuna	https://www.museodelprado.es/coleccion/obra-de-arte/la-fortuna/b0b75068-6f48-4bad-b7e5-e13eff2a7502	
Rubens, Pedro Pablo	Alto: 182,5 cm.;Ancho: 99,5 cm.	1636 - 1638	P001676	Colección Real (Torre de La Parada, El Pardo-Madrid, Cuarto bajo pieza cuarta, 1703-1711, s.n.; Torre de la Parada, Pieza sexta, 1747, nº79; Palacio Nuevo, Antecámara del infante don Gabriel, 1772, nº 1005; Palacio Nuevo, Cuarto del infante don Antonio-antecámara, 1794, nº 1005; Palacio Nuevo, Habitación del infante don Carlos-sexta pieza, 1814-1818, nº 1005; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº 192)	Torre de la Parada	Lienzo	Pintura	Óleo	Vulcano forjando los rayos de Júpiter	https://www.museodelprado.es/coleccion/obra-de-arte/vulcano-forjando-los-rayos-de-jupiter/eec97f47-8497-43bf-b466-9d72c38087ad	
Rubens, Pedro Pablo (Taller de)	Alto: 180 cm.;Ancho: 69 cm.	1636 - 1638	P001677	Colección Real (Torre de la Parada, El Pardo-Madrid, cuarto bajo-pieza tercera, 1703-1711, s.n.; Palacio Real Nuevo, Madrid, antecámara del señor infante don Luis, 1772, nº 1006; Palacio Real Nuevo, Madrid, cuarto de la reina-antecámara, 1794, nº 1006; Palacio Real, Madrid, antecámara de la reina, 1814-1818, nº 1006).	Torre de la Parada	Lienzo	Pintura	Óleo	Mercurio	https://www.museodelprado.es/coleccion/obra-de-arte/mercurio/59cfad4a-5890-4ca0-861c-1330662894aa	
Rubens, Pedro Pablo	Alto: 181 cm.;Ancho: 87,3 cm.	1636 - 1638	P001679	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza sexta, 1701, s.n.; Palacio Nuevo, Madrid, Antecámara de la princesa, 1772, nº 1007; Palacio Nuevo, Cuarto de la Reina-antecámara, 1794, nº 1007; Palacio Nuevo, Antecámara de la Reina, 1814-1818, nº 1007; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº 197)	Torre de la Parada	Lienzo	Pintura	Óleo	El rapto de Ganímedes	https://www.museodelprado.es/coleccion/obra-de-arte/el-rapto-de-ganimedes/6e81bf30-a422-4c69-88af-c0368c7bf17c	
Rubens, Pedro Pablo	Alto: 182,5 cm.;Ancho: 87 cm.	1636 - 1638	P001678	Colección Real (Torre de la Parada, El Pardo-Madrid, Sexta pieza, s.n.; Torre de la Parada, Quarta pieza, 1747, nº 44; Palacio Nuevo, Madrid, Antecámara de la princesa, 1772, nº 1004; Palacio Nuevo, Cuarto de la reina-antecámara, 1794, nº 1004; Palacio Nuevo, Antecámara de la reina, 1814-1818, nº 1004; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº 254).	Torre de la Parada	Lienzo	Pintura	Óleo	Saturno devorando a un hijo	https://www.museodelprado.es/coleccion/obra-de-arte/saturno-devorando-a-un-hijo/d022fed3-6069-4786-b59f-4399a2d74e50	
Rubens, Pedro Pablo (Taller de)	Alto: 183 cm.;Ancho: 64,5 cm.	1636 - 1638	P001680	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza quinta, 1701, s.n.; Palacio de El Pardo, Madrid, Presupuesto 4º Pinturas que se sacaron de la Torre de la Parada para renovarlas y colocarlas en el Palacio del Pardo, Pieza terzera, 1747, s.n.; Palacio de Aranjuez, Madrid, Fachada de mediodia, Otra pieza, 1794, nº 503; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº71)	Torre de la Parada	Lienzo	Pintura	Óleo	Heráclito, el filósofo que llora	https://www.museodelprado.es/coleccion/obra-de-arte/heraclito-el-filosofo-que-llora/100d0d40-36c5-498c-92ac-c7c6cdf76016	
Rubens, Pedro Pablo (y taller)	Alto: 181,5 cm.;Ancho: 68 cm.	1636 - 1638	P001681	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza quarta, 1701, s.n.; Torre de la Parada, Pieza octava de la Reina, 1747, nº 96; Palacio Nuevo, Madrid, Antecámara del señor infante don Luis, 1772, nº 1003; Palacio Nuevo, Cuarto de la Reina-antecámara, 1794, nº 1003; Palacio Real, Antecámara de la Reina, 1814-1818, nº 1003; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº 75)	Torre de la Parada	Lienzo	Pintura	Óleo	Sátiro	https://www.museodelprado.es/coleccion/obra-de-arte/satiro/566ba3b9-5766-4e37-9fda-841340e5350d	
Rubens, Pedro Pablo (Taller de)	Alto: 180,5 cm.;Ancho: 66 cm.	1636 - 1638	P001682	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza quinta, 1701, s.n.; Palacio de El Pardo, Presupuesto 4º Pinturas que se sacaron de la Torre de la Parada para renovarlas y colocarlas en el Palacio del Pardo, Pieza terzera, 1747, s.n.; Palacio del Buen Retiro, Madrid, Sala de conversación, 1772, s.n.; [¿]Palacio del Buen Retiro, 1794, nº238; Palacio Nuevo, Madrid, Pieza de entrada para la habitación de la Reina de Etruria que esta de blanco, 1814-1818, s.n[?]; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 1º Escuela Holandesa, 1834, nº166)	Torre de la Parada	Lienzo	Pintura	Óleo	Demócrito, el filósofo que ríe	https://www.museodelprado.es/coleccion/obra-de-arte/democrito-el-filosofo-que-rie/569373ed-64af-4105-9a6c-86b50525ddfb	
Jordaens, Jacob	Alto: 181 cm.;Ancho: 300 cm.	1636 - 1638	P001713	Colección Real (Torre de la Parada, El Pardo-Madrid, cuarto bajo-pieza cuarta, 1703-1711, s.n.; Palacio Real Nuevo, Madrid, cuarto del infante don Javier, 1772, nº 999; Palacio Real Nuevo, Madrid, antecámara, 1794, nº 999; Palacio Real, Madrid, antecámara, 1814-1818, nº 999)	Torre de la Parada	Lienzo	Pintura	Óleo	Cadmo y Minerva	https://www.museodelprado.es/coleccion/obra-de-arte/cadmo-y-minerva/ea3b17d7-cd77-44ad-b28d-e27b250c76af	
Thulden, Theodoor van	Alto: 193 cm.;Ancho: 207 cm.	1636 - 1638	P001714	Colección Real (Torre de la Parada, El Pardo-Madrid, cuarto bajo-pieza primera, 1703-1711, s.n.; Palacio Real Nuevo, Madrid, segunda alcoba, 1747, nº 335; Palacio del Buen Retiro, Madrid, cuarto del infante don Luis-pinturas apeadas, 1772, nº 335; Real Academia de Nobles Artes de San Fernando, 1827)	Torre de la Parada	Lienzo	Pintura	Óleo	Apolo persiguiendo a Dafne	https://www.museodelprado.es/coleccion/obra-de-arte/apolo-persiguiendo-a-dafne/c6e60b84-6576-4d42-a1d5-b00794d30102	
Quellinus, Erasmus	Alto: 81 cm.;Ancho: 98 cm.	1636 - 1638	P001718	Colección Real (Torre de la Parada, El Pardo-Madrid, Quarta pieza, 1700, s.n; Torre de la Parada, Pieza Sexta, 1747, nº81; Torre de la Parada, Sala sexta, 1794, s.n.; [¿] Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Depósito Grande EScuela Flamenca Depósito Entresuelo, 1834, nº561[?])	Torre de la Parada	Lienzo	Pintura	Óleo	El Amor dormido	https://www.museodelprado.es/coleccion/obra-de-arte/el-amor-dormido/c79c8b1c-51ef-4752-ae70-06f70e02bafc	
Snayers, Peter	Alto: 195 cm.;Ancho: 302 cm.	1636 - 1638	P001733	Colección Real (Torre de la Parada, El Pardo-Madrid, 1714; Palacio de El Pardo, Madrid, cuarto bajo, 1747, s.n.; Palacio del Buen Retiro, Madrid, 1794, nº 574; Palacio Real, Madrid, secretaría de Estado, 1814-1818, nº 574).	Torre de la Parada. Escenas de cacería	Lienzo	Pintura	Óleo	Cacería del Cardenal-Infante	https://www.museodelprado.es/coleccion/obra-de-arte/caceria-del-cardenal-infante/a292a2b2-fe80-467d-a18b-dec11df3bbdc	
Snayers, Peter	Alto: 180 cm.;Ancho: 149 cm.	1636 - 1638	P001736	Colección Real (Torre de la Parada, El Pardo-Madrid, 1714; Palacio de El Pardo, Madrid, pieza primera, 1746, s.n.; ¿Palacio Real Nuevo, Madrid, Furriera-puerta última que da al patio, 1747, nº 553?; ¿Palacio del Buen Retiro, Madrid, pieza segunda entablada, 1772, nº 553?; Buen Retiro, 1794, nº 588).	Torre de la Parada. Escenas de cacería.	Lienzo	Pintura	Óleo	Cacería de Felipe IV	https://www.museodelprado.es/coleccion/obra-de-arte/caceria-de-felipe-iv/e047fef5-b765-49a5-bf1d-34f991c61641	
Snayers, Peter	Alto: 162 cm.;Ancho: 145 cm.	1636 - 1638	P001737	Colección Real (¿Palacio Real Nuevo, Madrid, Furriera-puerta última que da al patio, 1747, nº 555?; ¿Palacio del Buen Retiro, Madrid, piezas que siguen al Casón, 1772, nº 555?; Buen Retiro, 1794, nº 421).	Torre de la Parada. Escenas de cacería	Lienzo	Pintura	Óleo	Cacería de Felipe IV	https://www.museodelprado.es/coleccion/obra-de-arte/caceria-de-felipe-iv/9b7a57da-8056-4bdf-8463-3d5978b575a4	
Snyders, Frans; Thulden, Theodoor van	Alto: 195 cm.;Ancho: 432 cm.	1636 - 1638	P001844	Colección Real (Real Alcázar, Madrid, pinturas desmontadas-pinturas de la bóveda del tigre que se subieron al cuarto del príncipe, 1686, s.n.; Torre de la Parada, El Pardo-Madrid, cuarto bajo-pieza primera, 1703-1711, s.n.; Palacio Real Nuevo, Madrid, antecámara del infante don Gabriel, 1772, nº 986; Palacio Real Nuevo, Madrid, antecámara de las señoras infantas, 1794, nº 986; Palacio Real, Madrid, dormitorio de príncipes-habitación del infante don Carlos, 1814-1818, nº 986)	Torre de la Parada	Lienzo	Pintura	Óleo	Orfeo y los animales	https://www.museodelprado.es/coleccion/obra-de-arte/orfeo-y-los-animales/e51f3582-810e-43e8-8612-bfab4f66692e	
Thulden, Theodoor van	Alto: 190 cm.;Ancho: 211 cm.	1636 - 1638	P001845	Colección Real (Torre de la Parada, El Pardo-Madrid, Quarto bajo, Pieza segunda, 1701, s.n; Palacio Nuevo, Madrid, Paso del cuarto del infante Don Luis, 1772, 990; Palacio Nuevo, Antecámara, 1794, s.n.; Palacio Nuevo, Antecámara, 1814-1818, s.n.; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Depósito Grande Escuela Flamenca, 1834, nº990)	Torre de la Parada	Lienzo	Pintura	Óleo	El descubrimiento de la púrpura	https://www.museodelprado.es/coleccion/obra-de-arte/el-descubrimiento-de-la-purpura/57d12ff8-e9f2-4703-94e6-6e182b539df9	
Vos, Cornelis de	Alto: 180 cm.;Ancho: 295 cm.	1636 - 1638	P001860	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza segunda, 1701, s.n; Torre de la Parada, Pieza octava de la Reina, 1747, nº98; Palacio del Buen Retiro, Madrid, Sala de conversación, 1772, nº 998; Palacio del Buen Retiro, 1794, nº 244; Palacio Nuevo, Madrid, Secretaría de Estado, 1814-1818, nº 244; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, 263)	Torre de la Parada	Lienzo	Pintura	Óleo	El triunfo de Baco	https://www.museodelprado.es/coleccion/obra-de-arte/el-triunfo-de-baco/708bff2b-a4c3-46d3-970f-caa080064b20	
Vos, Cornelis de	Alto: 188 cm.;Ancho: 265 cm.	1636 - 1638	P001861	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza terzera galería del Rey, 1747, nº43; Torre de la Parada, Sala Segunda, 1794, s.n.; Pinturas que posee la Real Academia de Bellas Artes de San Fernando, Madrid, 1796-1805, nº70; Real Academia de Bellas Artes de San Fernando, Sala Reservada, 1827, 70; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Salón 2º Escuela Flamenca, 1834, nº401)	Torre de la Parada	Lienzo	Pintura	Óleo	Apolo y la serpiente Pitón	https://www.museodelprado.es/coleccion/obra-de-arte/apolo-y-la-serpiente-piton/aed1b265-287a-45aa-8144-46868f376dbe	
Vos, Cornelis de	Alto: 187 cm.;Ancho: 208 cm.	1636 - 1638	P001862	Colección Real (Torre de la Parada, El Pardo-Madrid, Pieza segunda, 1700, s.n.; Torre de la Parada, Torre de la Parada, Pieza octava de la Reina, 1747, nº95; Torre de la Parada, Sala Quarta, 1794, s.n.; Pinturas que posee la Real Academia de Bellas Artes de San Fernando, Madrid, 1796-1805, nº105; Museo Real de Pinturas a la muerte de Fernando VII, Madrid, Sala Reservada, 1834, nº29)	Torre de la Parada	Lienzo	Pintura	Óleo	El nacimiento de Venus	https://www.museodelprado.es/coleccion/obra-de-arte/el-nacimiento-de-venus/d367b968-ddac-4d7d-8f2e-be5cd959e203	
Vos, Paul de	Alto: 84 cm.;Ancho: 81 cm.	1636 - 1638	P001865	Colección Real (Torre de la Parada, El Pardo-Madrid, pieza octava, 1703-1711, s.n.; Palacio del Buen Retiro, Madrid, cuarto del infante don Luis, 1772, nº 1022; Palacio Real Nuevo, Madrid, pinturas descolgadas con cristal, 1794, s.n.; Palacio Real, Madrid, habitación del infante don Carlos-sexta pieza, 1814-1818, s.n.)	Torre de la Parada. Escenas de animales	Lienzo	Pintura	Óleo	Zorra corriendo	https://www.museodelprado.es/coleccion/obra-de-arte/zorra-corriendo/afc0ae0b-0213-4a67-addf-62f2875be619	
Vos, Paul de	Alto: 116 cm.;Ancho: 82 cm.	1636 - 1638	P001867	Colección Real (Torre de La Parada, El Pardo-Madrid, 1700; Torre de la Parada, 1714; Palacio de El Pardo, Madrid, pieza séptima, 1747, s.n.)	Torre de la Parada. Escenas de animales	Lienzo	Pintura	Óleo	Un perro	https://www.museodelprado.es/coleccion/obra-de-arte/un-perro/d25f37f9-0f44-4b39-b890-6fdfeeb1a67b	
Vos, Paul de	Alto: 115 cm.;Ancho: 83 cm.	1636 - 1638	P001868	Colección Real (Torre de La Parada, 1714; Palacio de El Pardo, Madrid, pieza decimoquinta de torre o dormitorio de la infanta María Teresa, 1747, nº 145).		Lienzo	Pintura	Óleo	El perro y la picaza	https://www.museodelprado.es/coleccion/obra-de-arte/el-perro-y-la-picaza/fd3bb886-256a-49d9-ac51-c12177707898	
Vos, Paul de	Alto: 116 cm.;Ancho: 84 cm.	1636 - 1638	P001871	Colección Real (Torre de la Parada, El Pardo-Madrid, 1714; Palacio de El Pardo, Madrid, pieza séptima, 1747, s.n.; El Pardo, 1794; La Zarzuela, 1817).	Torre de la Parada. Escenas de animales	Lienzo	Pintura	Óleo	Un galgo al acecho	https://www.museodelprado.es/coleccion/obra-de-arte/un-galgo-al-acecho/70cf5b6a-c548-4cfb-ab5c-639fc363f592	
Vos, Paul de	Alto: 157 cm.;Ancho: 200 cm.	1636 - 1638	P001872	Colección Real (Palacio de la Zarzuela, El Pardo-Madrid, sala primera, 1701, s.n.; La Zarzuela, pieza tercera, 1747, nº 22).		Lienzo	Pintura	Óleo	Toro rendido por perros	https://www.museodelprado.es/coleccion/obra-de-arte/toro-rendido-por-perros/ee112b83-9c1b-4524-8253-ac8d1c210d83	
Vos, Paul de	Alto: 207 cm.;Ancho: 209 cm.	1636 - 1638	P001875	Colección Real (Palacio del Buen Retiro, Madrid, 1701, nº 565; Buen Retiro, pinturas tambien señaladas con la letra P en diferentes piezas de palacio, 1772, nº 568; Buen Retiro, 1794, nº 465).		Lienzo	Pintura	Óleo	Fábula del perro y la presa	https://www.museodelprado.es/coleccion/obra-de-arte/fabula-del-perro-y-la-presa/2d80e198-f0b8-4826-b41e-59ded01f43c5	
Vos, Paul de	Alto: 105 cm.;Ancho: 105 cm.	1636 - 1638	P001876	Colección Real (Torre de la Parada, El Pardo-Madrid, 1703; Palacio del Buen Retiro, Madrid, cuarto del infante don Luis, 1772, nº 1026; Buen Retiro, 1794, nº 1144).	Torre de la Parada. Escenas de animales	Lienzo	Pintura	Óleo	Un galgo blanco	https://www.museodelprado.es/coleccion/obra-de-arte/un-galgo-blanco/65c9e49c-0c3a-48ee-b675-02924baac33d	
Symons, Peeter	Alto: 174 cm.;Ancho: 204 cm.	1636 - 1638	P001971	Colección Real (Torre de la Parada, El Pardo-Madrid, cuarto bajo-pieza tercera, 1703-1711, s.n.)	Torre de la Parada	Lienzo	Pintura	Óleo	Céfalo y Procris	https://www.museodelprado.es/coleccion/obra-de-arte/cefalo-y-procris/da9a03ce-9104-4f6e-b928-ee2af746d036	
Swanevelt, Herman van	Alto: 158 cm.;Ancho: 234 cm.	1636 - 1638	P002064	Colección Real (Palacio del Buen Retiro, Madrid, 1701, [nº 172]; Palacio Real, Madrid, estudio de Andrés de la Calleja, 1772, nº 172; Buen Retiro, 1794, nº 126).	Paisajes para el Palacio del Buen Retiro	Lienzo	Pintura	Óleo	Paisaje con un cartujo (¿san Bruno?)	https://www.museodelprado.es/coleccion/obra-de-arte/paisaje-con-un-cartujo-san-bruno/0f5c2da9-46f1-4c0c-81c6-577970317a51	
Codazzi, Viviano; Gargiulo, Domenico	Alto: 155 cm.;Ancho: 363 cm.	1636 - 1638	P000237	Colección Real	Historia de Roma Antigua, Palacio del Buen Retiro	Lienzo	Pintura	Óleo	Entrada triunfal de Vespasiano en Roma	https://www.museodelprado.es/coleccion/obra-de-arte/entrada-triunfal-de-vespasiano-en-roma/e211c226-ec81-41cd-98b9-52c54000a3c7	
Codazzi, Viviano; Gargiulo, Domenico	Alto: 155 cm.;Ancho: 355 cm.	1636 - 1638	P000238	Colección Real	Historia de Roma Antigua, Palacio del Buen Retiro	Lienzo	Pintura	Óleo	Entrada triunfal de Constantino en Roma	https://www.museodelprado.es/coleccion/obra-de-arte/entrada-triunfal-de-constantino-en-roma/4a3c8927-5475-4e97-b732-7ed4c907f773	
